"Waist Circumference, Pref (mm)",Chest Circumference (mm),Neck Base Circumference (mm),"Hip Circumference, Maximum (mm)",Crotch Height (mm),Thigh Circumference (mm),Shoulder Breadth (mm),"Waist Height, Preferred (mm)",Arm Length (Shoulder to Wrist) (mm),Chest Girth (Chest Circumference at Scye) (mm),"Ankle Ht Rt (Malleolus, Lateral) (mm)",Malleolus Med Rt (mm),Outer Inseam,Inner Inseam
79.34199829101563,88.74889526367187,45.8635498046875,94.37420654296875,92.2527587890625,51.17021484375,45.53505249023438,114.39022216796874,67.87022094726562,90.8206787109375,7.464992523193359,9.20888900756836,106.92522964477538,83.04386978149414
79.679541015625,90.74094848632812,46.298773193359374,94.97985229492187,80.96111450195312,54.918670654296875,44.85786437988281,102.65079345703126,63.21202392578125,94.31950073242187,6.957400512695313,8.314641571044922,95.69339294433594,72.6464729309082
90.95298461914062,102.06908569335937,49.384124755859375,104.63760986328126,88.27388916015624,60.4996826171875,47.692404174804686,110.67059326171875,66.398681640625,103.4736328125,7.4279640197753904,9.27312774658203,103.24262924194336,79.00076141357422
77.143798828125,88.10645141601563,45.7189453125,92.48683471679688,84.7411865234375,50.297848510742185,44.20909118652344,106.0744140625,63.741400146484374,89.28795776367187,7.152100372314453,8.643467712402344,98.92231369018555,76.09771881103515
95.7157958984375,105.9080810546875,49.789862060546874,103.626904296875,73.73216552734375,58.97373046875,47.0492919921875,95.420556640625,61.34283447265625,105.3860107421875,6.711727905273437,8.044165802001952,88.70882873535156,65.6879997253418
89.3180419921875,101.30762939453125,49.26835327148437,104.67064208984375,87.3735595703125,61.130157470703125,47.67857971191406,109.37054443359375,65.75895385742187,102.9669677734375,7.337881469726563,9.180204010009765,102.03266296386718,78.19335556030273
76.35516967773438,87.31283569335938,45.5150146484375,92.16975708007813,86.00327758789062,49.897012329101564,44.414999389648436,107.27235107421875,64.305908203125,88.7475830078125,7.178008270263672,8.722641754150391,100.09434280395507,77.28063583374023
83.90404052734375,94.73475952148438,47.035491943359375,95.80975952148438,79.05186767578125,54.03248901367188,44.3506103515625,101.39616088867187,61.93861694335938,95.068212890625,6.996477508544922,8.37279815673828,94.39968338012696,70.67906951904297
87.11482543945313,97.49118041992188,47.718780517578125,99.2786376953125,79.65843505859375,57.24454345703125,46.099789428710935,102.07833251953124,62.996917724609375,99.74507446289063,6.980673980712891,8.606108093261719,95.09765853881837,71.05232696533203
91.90860595703126,102.681884765625,49.61959533691406,105.4359619140625,89.42307739257812,60.77048950195312,47.894952392578126,111.8853515625,67.02844848632813,103.97811279296874,7.486849975585938,9.360969543457031,104.39850158691407,80.06210784912109
93.51766967773438,104.39522705078124,49.258056640625,101.4989013671875,83.22633056640625,56.93446044921875,46.787802124023436,106.5546142578125,64.00382080078126,104.19954833984374,7.331930541992188,9.011795043945312,99.22268371582031,74.21453552246093
83.19853515625,93.63336181640625,46.92021484375,97.27511596679688,85.7654296875,55.234283447265625,45.85933227539063,108.111376953125,65.04383544921875,96.22415161132812,7.254110717773438,8.978861236572266,100.85726623535156,76.78656845092773
96.40418701171875,108.91051025390625,50.87230529785156,107.88919677734376,86.55236206054687,61.885552978515626,49.14512939453125,109.2951416015625,65.599951171875,109.3696044921875,7.359272003173828,9.347361755371093,101.93586959838868,77.20500030517579
84.17598266601563,95.59727783203125,47.84935302734375,100.9314453125,87.74161376953126,57.880096435546875,46.85090942382813,109.4410400390625,65.76876831054688,98.04949951171875,7.2699119567871096,9.116458129882812,102.17112808227539,78.62515563964844
79.55227661132812,91.74303588867187,46.31721801757813,94.463134765625,77.90922241210937,55.94637451171875,44.763851928710935,99.346142578125,62.01104736328125,94.81903686523438,6.818202972412109,7.963945770263672,92.52793960571289,69.94527664184571
111.1728515625,119.5170654296875,53.72477416992187,115.33155517578125,95.05119018554687,64.66848754882812,50.817501831054685,119.6822265625,70.9250244140625,117.90501708984375,8.03521270751953,10.135823059082032,111.64701385498047,84.91536712646484
75.64503173828125,89.1562744140625,45.778411865234375,91.49203491210938,74.7758544921875,52.556634521484376,42.95579833984375,95.6579345703125,59.46144409179688,89.44876708984376,6.651288604736328,7.6073860168457035,89.00664596557617,67.1684684753418
73.87005004882812,86.08687744140624,45.1832763671875,91.00072631835937,81.3260498046875,51.193826293945314,43.778463745117186,102.30227661132812,62.637060546875,88.53486938476563,6.875765228271485,8.075101470947265,95.42651138305663,73.25094833374024
